schema_version	artifact_class	path	size_bytes	sha256	status
2	prior-spec	audit-report-f/followup/results/06-chipid*	not-applicable	not-applicable	not-present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-codex.md	13920	8409d6296f01e0573302fc69cfb6ade09f44e3babc485b1f429ec167de9d35e6	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/archive-summary.tsv	530012	9e2e51ead08849d26bbdc7673d234850eae11b7caec49489462a698305529927	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/attempt-history.md	3639	7b5fd222d2252ac3ebf32caa7636e2483c4be1d1e075e668c4a8d241aa1edcb7	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/command-ledger.tsv	2651	34b57495ca03f1e05c367a68532393598545c65c7af7778edc4647e67ed0656e	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/commands/audit-engine-final-v2.stdout	2176	742e438f3c1ab82be639c289c8ca80e41fe56fddc87dc58fc592bf8441b5e3bc	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/commands/control-checks-3.stdout	134047	a0dabc25d63178114121d8b885933e3d94c24a480d3f2ffd06cbd534fbb7b6ad	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/commands/doc-query-final.stdout	1616	cb96fd46daae08f6c1d8ac12b4661741d3d0af2dd2f1df32128f7aff4c21a7fc	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/commands/raw-controls.stdout	3913	5c17631e62708499f4185fb840503dac6b58b01a0723b715e5c370ecdcb6777e	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/commands/rawscan-smoke.stdout	5590	c465436b4cd9ce6bf853b8e10c20e181e83581e481635da6b5cd48f4884f1881	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/commands/xw-fixture-3.stdout	2807	79d982f6e16f316442c57ae04e1120166b8aa2d8d6de9eaa095d231d35b83315	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/control-summary.json	203521	a41110e45b67938d6a23bcb7bb57a9b861d1f6287745c68b35140517b941b4f7	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/documents/document-manifest.tsv	182028	ee454e0ceeca4be36bdf40398c1c16333b15a3a97c3aa4928130b800729770e4	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/documents/document-query-hits.tsv	845855	9148c492e8612fd5558c1231c568fee331de2ad133bc4dad3caada78793c03fc	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/documents/document-query-summary.json	1812	e9c2be7c9acd19a1cbb609f319445abc21088895753758f0125b7767ebcab551	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/end-git-status.porcelain-v2	733415	c8dab6080b6e4191378628a7ac12b72c9fece52bcfa5b6aa7fb2d4bccf46df0e	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/end-git-status.sha256	65	9a408deda0cbeda9ba1d873aa65b65f6741fcd8d0424eeeefb94d842a8c7d1b7	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/end-out-of-scope-check.tsv	322	660b8cdad27eca1408afef7d6b7466137a46e9d1ced6c23fece617583c2fca8f	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/evidence-manifest.tsv	12182	e97c47e6eb82f89b690a3ccf13bcf2b78e03e5898b8358054bbcb9e1eebc128d	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/initial-git-head	41	a4b3c536cef719cc407d5e01ddfe0dea7cd037bc74ef4db4f0bd7d7faae7ea8f	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/initial-git-status.porcelain-v2	733415	c8dab6080b6e4191378628a7ac12b72c9fece52bcfa5b6aa7fb2d4bccf46df0e	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/initial-git-status.sha256	65	9a408deda0cbeda9ba1d873aa65b65f6741fcd8d0424eeeefb94d842a8c7d1b7	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/initial-out-of-scope-worktree-diff.sha256	65	4161f8f2980df2789666016972c9d13700e4844cc6bc5b1d56a04ab8aa2c73be	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/input-drift.tsv	4365452	0e74e61e727bb095f3faef91c7efdca5267b08c27bb441099e5aae57380f6903	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/input-manifest.tsv	3906565	410f1a70164e6adfee84b3732532c79a82859663a75ffae230c7603238e84506	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/object-coverage.json	954	e56b3a673f3647d6c7eae5a77555f46ea5e06f954fff2d054e702a917ef91e38	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/prior-artifact-manifest.tsv	229233	eeaba5a0b7faec7c639226b2c35586830d7d166e97d5b87fa8f9aaa93d2f4866	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/raw-hits.jsonl	6490053	676a68dda99dd3c91aba54e7827037ff18e90a68de9367bfa23e58f8acc0b1aa	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/rom/ch587-rom.objdump.txt	2831871	edf816b0ae406abbb7e720c9e65e95063f2b33d3578871055a2f14d4ca57348a	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/rom/control-summary.json	203521	a41110e45b67938d6a23bcb7bb57a9b861d1f6287745c68b35140517b941b4f7	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/scripts/audit_engine.py	59186	ec65aba7efb9e287dda47bca79e243c68eeacf32e460ae3829166ba7e1d8eb53	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/scripts/baseline.py	6359	ac071e6668a70bf79ba9f4c6f6e6659b6260b054e4f22170c99a02755229bc29	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/scripts/control_checks.py	12778	90f204477517259c228ed3c583e6e78b99e0575629602cb537cc8c99afd46c5f	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/scripts/doc_query.py	6360	0eb4fc6660520e80a7ae141e626a33e455a2214c4b14388d15ea868d8ee7e825	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/scripts/extract_raw_controls.py	5234	6865de3ff53b3c87799c172c814e5882459266db46a740aa889fd3f7ff905b1a	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/scripts/finalize.py	38418	0254b5246498f7f3c232ab910dfdf6d8144d886e3e41f6e471d3e86ad1f1c119	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/scripts/rawscan.py	5828	9545ee7a09376ffab9f353daa6c41a75836371353ea069a9817a4204efbfb3cb	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/scripts/xw_fixture.py	7052	7dde201ed50447d13224f5cdf26b47bcdd42881bef91643a2e00bcac5e3e86d1	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/tool-manifest.tsv	2427	51fac7a083697d96bae13e16f9c6a5b0758ef02bd38b44dc81b015566f86cc1a	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/wchnet/control-summary.json	203521	a41110e45b67938d6a23bcb7bb57a9b861d1f6287745c68b35140517b941b4f7	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/wchnet/h417-eth_api.objdump.txt	22144	d60ff6500e3be502b7066a3d8fe1e92af338f5d95fe49c58b36b417675fdf076	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/wchnet/v203-eth_api.objdump.txt	23110	110da94dea67810ef89409b55de00482601c3760f1484f83602d1e873706bcf8	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/wchnet/v20x-eth_api.objdump.txt	23110	f3ba513af139dc9737bd31f2e723179137e9cbab159aac22eda155b30389d88e	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/wchnet/v317-float-1-eth_api.objdump.txt	21312	84d4104d32a07f046fe4f21df5816a25f048e6f732dc9115e47bbedf7c620b2c	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/wchnet/v317-soft-1-eth_api.objdump.txt	23117	f9545aa3927b4be79019b401c0abba12d7ea6d136b7dee2b746ee723afdfc760	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/wchnet/v317-soft-2-eth_api.objdump.txt	23117	c9c83fafc16bf9a4f18611e651b08f4df194d56f66ac3f2a8a99f42472c55dcc	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/wchnet/v407-eth_api.objdump.txt	22144	011a696d54cb5ad69b86ce447b8fe2d26a06d05ed6f5a01ce81ac7cd3b666c86	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-evidence/xw-fixture-summary.json	54013	378e369103aa2b8e8a5feb584fa07f5def5e8b71b6b9f2cacd7e508c4cf365f7	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-findings.tsv	21583	32210b560dc5884fff210899473c7e2f5c39bfc36d39bca3798c3cddcdadd94e	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-inventory.tsv	2779518	049eacc20a90833cdf491057ca432844a41c0578cde4379f7e49041ffbe21763	present
2	prior-06-06b	audit-report-f/followup/results/06b-chipid-errata-object-scan.tsv	4389544359	4e2ef8d6ddbd87d48ad7045772f2569009fac1fae07bd21a76672fda6c97c341	present
2	custom-isa-r2	isa-research-claude/qingke-custom-isa.md	48516	26c263a4b9fa03f1d20dc4bd0040e8fd27fda603aec8bd821b150244b5d9c181	present
2	custom-isa-r2	isa-research-claude/wch-custom-isa-reference.md	20945	d0dd14361fa105c1611960ea99df899fc855dac433df4f18cea21599acd59352	present
2	custom-isa-r2	isa-research-claude/wch-doc-instr-reg-findings.md	126498	cb5e0a727dc82388879ef79e9c05a5483ba65820a360e3e90c6b9b169b39de60	present
2	custom-isa-r2	isa-research-claude/wch-evt-pdf-instr-reg-index.md	51700	598af983ea7cba989a5b76743ed4aadbf040fd385dcbf8171c0834ea4b5f30c3	present
2	custom-isa-r2	isa-research-claude/wch-isa-usage-in-libraries.md	15178	af5ae5cfdca0ed38ae733bc6d64756939e70d160bfc8acbcded64051cefab4f6	present
2	custom-isa-r2	isa-research-codex/findings.md	20234	e465150de1a8c03dca292d4b825d5a6201371ef24f7edd7c94f70e806f82674d	present
2	custom-isa-r2	isa-research-review-codex-r2.md	10819	7be29c18dabe2bfa2b91f78b0a7f90fd2e234fb05defddf6d967e17b2559a2ec	present
2	prior-06-06b	tmp/chipid-06/rawscan-round2-verify.py	5150	5b7436ccdad07a68ef3658e3a5b6418aaefe13fb62e76589c3f95a025185d33a	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/__pycache__/audit_engine.cpython-314.pyc	96262	b975440fe4b55a00320af86ed4bf4ff4bbb1a69a0af40e79e6d32bf5331971b3	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/audit_engine.py	59186	ec65aba7efb9e287dda47bca79e243c68eeacf32e460ae3829166ba7e1d8eb53	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/baseline.py	6359	ac071e6668a70bf79ba9f4c6f6e6659b6260b054e4f22170c99a02755229bc29	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/audit-engine-final-v2.stdout	2176	742e438f3c1ab82be639c289c8ca80e41fe56fddc87dc58fc592bf8441b5e3bc	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/audit-engine-final.stdout	2141	581f3333f95660db9731d72f5fc7d512be5e4b8337fa3836d3ea7e3ac4b1dad5	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/audit-engine-run-4.stdout	2141	581f3333f95660db9731d72f5fc7d512be5e4b8337fa3836d3ea7e3ac4b1dad5	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/audit-engine-run.stdout	1767	1197a1b84a8c0e36b8afdd51dbefc9c721e7aebb6707d93cfaa3b5f8618a9781	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/audit-engine.exit	2	4355a46b19d348dc2f57c046f8ef63d4538ebb936000f3c9ee954a27460dd865	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/audit-engine.stderr	1468	706c2fb76fbb5d75045d3e6a4621830f7405a63fdfeed9e8d939281977447a2b	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/audit-engine.stdout	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/control-checks-2.stdout	141373	bd944a8ec195b88a4ebf56eeb15dc270444f105e3ee731ba9ce3e6b6ba01b2d1	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/control-checks-3.stdout	134047	a0dabc25d63178114121d8b885933e3d94c24a480d3f2ffd06cbd534fbb7b6ad	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/control-checks.stdout	1263	0d78ebbfb925253f07bf10fef069ea60ea939585eee20d2b9cab598f567ce15c	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/doc-query-2.stdout	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/doc-query-3.stdout	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/doc-query-final.stdout	1617	852c56f1897817d03f9a7d4476f0b6b9d08bebe1f06f89bf5932a24f47675622	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/doc-query.stdout	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/finalize.stdout	28	ec85c3d41123f628dede6fc714ffd61589653910c01e5ff4f9651de2c776c8c4	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/rawscan-smoke.exit	2	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/rawscan-smoke.meta	354	b29bcef23291f376a6c903458f4d7953471c688ab520505e1e6646fb9efa9004	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/rawscan-smoke.stderr	0	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/rawscan-smoke.stdout	5590	c465436b4cd9ce6bf853b8e10c20e181e83581e481635da6b5cd48f4884f1881	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/xw-fixture-2.stdout	471	0dc429dbae60f3aab082ea243466fb38268031f1d75611dee2a81ad3a7f000dc	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/xw-fixture-3.stdout	2807	24d88d4e16fbad536dbded97668087d72a4da390ab8e1d20d27b4c27c2c06a8f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/commands/xw-fixture.stdout	2382	1018533d720dad55fc0b28290d73914d1b4b4650fac9b75b3df49b964bad61b4	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/control_checks.py	12778	90f204477517259c228ed3c583e6e78b99e0575629602cb537cc8c99afd46c5f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/control-summary.json	203521	a41110e45b67938d6a23bcb7bb57a9b861d1f6287745c68b35140517b941b4f7	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/documents/document-manifest.tsv	172274	e957776149dea92db1914cec21da9f1eb62ea0c056edb03f127e33a4a07739e8	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/documents/document-query-hits.tsv	917365	5d87781abc7332ecb4f4a7b7485f3afbd0ae338ca6df5bfd9264f37d7531592c	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/documents/document-query-summary.json	1813	c1cf4ef5edb053f86892c3200bb066acb1a826a8d8ac7351c920f80ea974b6e4	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture-summary.json	54013	308916bb05b9b7bdc638971774b6fa495019a48aca9ac8efa9b7419b5d517d7a	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32ec_xw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32ec_xw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32ec_xw.o	576	20d28d5fe1289a1cfddf592d8cdd446a2b7603445a7b72f14bd22eec02197fdc	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32ecxw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32ecxw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32ecxw.o	576	20d28d5fe1289a1cfddf592d8cdd446a2b7603445a7b72f14bd22eec02197fdc	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw.o	596	dcf323a4d2403cf1523e90ef001bea57bb7322f0fbea2a267e16e57e8102191c	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw1p0.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw1p0.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw1p0.o	596	dcf323a4d2403cf1523e90ef001bea57bb7322f0fbea2a267e16e57e8102191c	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw2p0.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw2p0.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw2p0.o	596	f8da1f45212335ee566cf4099e6663e10132b6550edca19589f1b8b8c08d3aaf	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw2p2.S	34	041baa0134a958acf82995db3d292503d175b9caa54370e9125eb519fa5aeaa4	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw2p2.bin	4	54abf3a2f6c67e164ef2e1cc37f10a11394edbcf92ae524f396f13077b980261	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw2p2.o	596	40b8b8c1914b25b07d76464ce2e60e21ea5773796cf89b90811157f5f4a01315	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw3p0.S	155170	87b67350b63f7c5fc433a50156a78b87fbd75d59aae1e59d20da88058ce2546c	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw3p0.bin	17408	d3a6a0647389d3aee2661916eb420ca58da4a29b8e59bdfb3626b8c810651a05	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imac_xw3p0.o	18000	bbe25f38573ad2d14754389beed163954fe987dc68761057134152a1764b3c34	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imacxw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imacxw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imacxw.o	596	dcf323a4d2403cf1523e90ef001bea57bb7322f0fbea2a267e16e57e8102191c	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imafc_xw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imafc_xw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imafc_xw.o	600	599489e48a0835e072e040321e69bfd50ad60dfede3f6d5b25def2b55959d637	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imafcxw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imafcxw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imafcxw.o	600	599489e48a0835e072e040321e69bfd50ad60dfede3f6d5b25def2b55959d637	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc12-rv32imafdc_xw2p2.S	34	beab857d6adebf6c1f158c5fbc25b7ea461685c105169ef5ee1676c2732dbd84	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32ec_xw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32ec_xw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32ec_xw.o	492	d4eed0ca09842e5e0d6fb795777264804527264e503edbc4b1c8bbf288c31455	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32ecxw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32ecxw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32ecxw.o	492	d4eed0ca09842e5e0d6fb795777264804527264e503edbc4b1c8bbf288c31455	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw.o	528	c92581b3c42eaea3cd104d5f26b443217f58feb47bffc8d0422b6d4c5c053d96	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw1p0.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw1p0.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw1p0.o	528	366f2af4005ffad6ca8e3360b1e4f3cb5418edd6c9655d5af093f2bd1b63b722	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw2p0.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw2p0.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw2p0.o	528	303fa5c8d3794291e06c76781cc4aad19001f3fbe96e74f1a01a4f3acf1724ee	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw2p2.S	34	041baa0134a958acf82995db3d292503d175b9caa54370e9125eb519fa5aeaa4	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw2p2.bin	4	54abf3a2f6c67e164ef2e1cc37f10a11394edbcf92ae524f396f13077b980261	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw2p2.o	528	44f21c5a64d35e568c97ecb3f9dd7db51a7b7cca5e4f0d26a19747b70912b286	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw3p0.S	155170	87b67350b63f7c5fc433a50156a78b87fbd75d59aae1e59d20da88058ce2546c	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw3p0.bin	17408	d3a6a0647389d3aee2661916eb420ca58da4a29b8e59bdfb3626b8c810651a05	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imac_xw3p0.o	17932	4b3de54e5078fe65ba01cb4140623e6c6bd270e05f2ea27fcfc48d2e9c3936e4	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imacxw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imacxw.bin	2	474f2af47544e9c7ce4338cabd43c5ca1c26432b7300ce387406157ea433891f	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imacxw.o	528	c92581b3c42eaea3cd104d5f26b443217f58feb47bffc8d0422b6d4c5c053d96	present
2	prior-06-06b	<PRIOR_RUN_ROOT>/controls/xw-fixture/gcc15-rv32imafc_xw.S	34	e1ddbe965a93cd84655dffee838012d88b2865012a99ccd1a736cc332c0b86ec	present
